location,year,month,day,properties_sold,avg_price,avg_sqr_ft,walk_score,interest_score,pop_increase,city_investment,private_investment
Willowridge-Martingrove-Richview,2014,August,,9,3.6,656,2.3,0.36,68.4,6030.0,37831.5
Princess-Rosethorn,2014,August,,3,9.0,539,2.6,0.46153846153846156,94.5,4215.6,19497.600000000002
Eringate-Centennial-West Deane,2014,August,,5,8.1,606,2.025,0.9310344827586208,144.0,10838.7,15067.800000000001
Edenbridge-Humber Valley,2014,August,,7,5.4,601,0.675,0.21621621621621623,77.4,18330.3,4188.6
Rockcliffe-Smythe,2014,August,,3,7.2,630,2.8000000000000003,0.125,226.8,5713.2,36504.0
Markland Woods,2014,August,,18,7.2,539,0.6,1.3125,157.5,9406.800000000001,6615.0
Etobicoke West Mall,2014,August,,14,4.5,562,0.9,1.7142857142857142,102.60000000000001,5291.1,25682.4
Islington-City Centre West,2014,August,,9,6.3,528,2.9571428571428573,0.7894736842105263,230.4,16337.7,21065.4
Alderwood,2014,August,,12,8.1,657,1.4625000000000001,1.0526315789473684,156.60000000000002,6846.3,33545.700000000004
Long Branch,2014,August,,12,7.2,718,2.3625000000000003,0.15384615384615385,378.0,14594.4,19591.2
New Toronto,2014,August,,8,4.5,710,3.342857142857143,2.0,154.8,16427.7,29201.4
Mimico,2014,August,,17,7.2,653,3.0857142857142854,1.9090909090909092,91.80000000000001,13419.9,41140.8
Stonegate-Queensway,2014,August,,1,9.0,632,0.225,3.0,0.0,3592.8,16304.4
Kingsway South,2014,August,,17,9.0,625,3.2142857142857144,1.6363636363636362,172.8,6048.0,3541.5
Lambton Baby Point,2014,August,,18,6.3,579,2.25,1.7142857142857142,0.0,12104.1,20199.600000000002
High Park-Swansea,2014,August,,18,5.4,769,0.39999999999999997,0.19230769230769232,0.0,1115.1000000000001,5439.6
Runnymede-Bloor West Village,2014,August,,10,5.4,703,3.728571428571429,1.6,154.8,12707.1,13329.0
High Park North,2014,August,,13,9.0,728,2.5875,0.8571428571428571,0.0,8231.4,54739.8
Junction Area,2014,August,,1,9.0,534,1.6714285714285715,1.1111111111111112,220.5,16363.800000000001,51806.700000000004
Roncesvalles,2014,August,,7,6.3,553,3.4714285714285715,0.0,0.0,12220.2,38351.700000000004
South Parkdale,2014,August,,18,8.1,538,2.475,1.0714285714285714,176.4,1152.0,25042.5
Dufferin Grove,2014,August,,5,8.1,513,0.7714285714285714,4.090909090909091,252.0,18670.5,28666.8
Little Portugal,2014,August,,17,7.2,650,0.12857142857142856,0.28,138.6,347.40000000000003,14505.300000000001
Dovercourt-Wallace Emerson-Juncti,2014,August,,1,7.2,593,0.3375,1.4285714285714284,0.0,7222.5,36212.4
Niagara,2014,August,,7,7.2,800,1.0125,1.0285714285714285,259.20000000000005,13951.800000000001,46939.5
Weston-Pellam Park,2014,August,,12,7.2,580,2.9000000000000004,0.64,189.0,6551.1,4479.3
Palmerston-Little Italy,2014,August,,9,3.6,686,0.7000000000000001,1.0588235294117647,496.79999999999995,12392.1,41827.5
University,2014,August,,1,7.2,687,0.45,0.4,0.0,2733.3,23597.100000000002
Kensington-Chinatown,2014,August,,15,9.0,523,3.0857142857142854,0.3333333333333333,291.6,9050.4,4407.3
Waterfront Communities-The Island,2014,August,,5,6.3,541,1.5,0.0,391.5,228.6,31931.100000000002
Annex,2014,August,,5,9.0,597,2.9571428571428573,3.375,0.0,4320.0,1921.5
Wychwood,2014,August,,2,8.1,774,1.4000000000000001,0.0,154.8,14796.9,29468.7
Corsa Italia-Davenport,2014,August,,2,3.6,621,3.2625,1.4848484848484849,67.5,3137.4,26417.7
Oakwood-Vaughan,2014,August,,7,4.5,731,1.1571428571428573,2.1739130434782608,129.60000000000002,11526.300000000001,45882.9
Humewood-Cedarvale,2014,August,,14,7.2,514,1.4142857142857144,0.9090909090909091,28.8,7191.900000000001,42658.200000000004
Casa Loma,2014,August,,4,6.3,734,1.9285714285714286,0.07692307692307693,436.5,1323.0,48151.8
Forest Hill South,2014,August,,16,6.3,723,3.2142857142857144,0.3846153846153846,337.5,18038.7,47639.700000000004
Yonge-St.Clair,2014,August,,17,9.0,760,3.15,0.48,86.4,4295.7,3591.0
Bay Street Corridor,2014,August,,16,5.4,715,2.2,0.05128205128205128,334.8,18655.2,5493.6
Rosedale-Moore Park,2014,August,,13,3.6,634,0.9,0.0,291.6,2299.5,34661.700000000004
Church-Yonge Corridor,2014,August,,17,9.0,623,2.8000000000000003,0.14814814814814814,225.0,3621.6,34958.700000000004
Caledonia-Fairbanks,2014,August,,9,3.6,544,3.4714285714285715,0.47368421052631576,72.0,15657.300000000001,11969.1
North St.James Town,2014,August,,9,3.6,672,2.7,0.0,464.40000000000003,11844.9,49856.4
Cabbagetown-South St.James Town,2014,August,,1,7.2,785,0.7999999999999999,1.0588235294117647,120.60000000000001,823.5,45364.5
Moss Park,2014,August,,10,7.2,799,1.9125,0.7741935483870968,167.4,1144.8,25692.3
Regent Park,2014,August,,9,9.0,576,3.15,1.7142857142857142,145.8,800.1,11566.800000000001
Playter Estates-Danforth,2014,August,,13,7.2,675,2.8125,2.347826086956522,0.0,4093.2000000000003,10701.9
South Riverdale,2014,August,,17,7.2,736,1.9125,0.44999999999999996,140.4,1067.4,3002.4
North Riverdale,2014,August,,4,9.0,773,1.575,0.7567567567567568,529.2,7583.400000000001,3426.3
Blake-Jones,2014,August,,9,8.1,562,1.7,2.727272727272727,0.0,8572.5,17687.7
Danforth Village - Toronto,2014,August,,7,6.3,598,2.7,2.1818181818181817,199.8,14204.7,40491.9
Broadview North,2014,August,,15,9.0,693,1.125,3.0,175.5,11396.7,44611.200000000004
Old East York,2014,August,,9,8.1,512,2.3625000000000003,1.6842105263157894,351.0,1692.0,18605.7
Danforth Village - East York,2014,August,,16,7.2,604,3.728571428571429,4.923076923076923,45.0,14581.800000000001,7411.5
Greenwood-Coxwell,2014,August,,6,7.2,587,0.6,0.18518518518518517,324.0,2748.6,1256.4
Woodbine Corridor,2014,August,,17,6.3,510,3.0857142857142854,0.2857142857142857,399.6,18530.100000000002,20539.8
Maple Leaf,2014,August,,6,3.6,600,2.7,1.2352941176470589,0.0,4239.0,42989.4
Beechborough-Greenbrook,2014,August,,12,9.0,666,1.2375,0.631578947368421,145.8,18522.9,24172.2
Keelesdale-Eglinton West,2014,August,,18,4.5,633,0.45,0.3870967741935484,0.0,8746.2,3264.3
Briar Hill-Belgravia,2014,August,,10,8.1,702,0.7714285714285714,3.1034482758620694,277.2,9394.2,31204.8
Yorkdale-Glen Park,2014,August,,7,9.0,762,1.0,0.8999999999999999,151.20000000000002,12333.6,55389.6
Forest Hill North,2014,August,,12,7.2,593,1.9285714285714286,3.230769230769231,216.0,7316.1,16268.4
Englemount-Lawrence,2014,August,,16,7.2,605,0.9,0.0,0.0,7572.6,12961.800000000001
Bedford Park-Nortown,2014,August,,15,3.6,582,0.675,0.75,62.1,11861.1,21370.5
Lawrence Park South,2014,August,,9,7.2,627,0.39999999999999997,0.8823529411764706,108.0,17066.7,23857.2
Yonge-Eglinton,2014,August,,15,5.4,596,0.7999999999999999,1.4,273.6,12039.300000000001,26829.0
Mount Pleasant West,2014,August,,4,3.6,556,1.125,0.0,480.6,14934.6,40758.3
Lawrence Park North,2014,August,,13,3.6,698,0.5,4.0,178.2,9460.800000000001,25372.8
Mount Pleasant East,2014,August,,13,7.2,741,2.5714285714285716,0.5555555555555556,189.0,18458.100000000002,47442.6
Black Creek,2014,August,,6,6.3,638,1.6875,0.3333333333333333,162.0,5404.5,12966.300000000001
Glenfield-Jane Heights,2014,August,,8,3.6,540,3.728571428571429,1.8285714285714285,139.5,17868.600000000002,16996.5
York University Heights,2014,August,,7,9.0,755,0.6428571428571429,0.5,129.6,18378.0,35343.0
Bathurst Manor,2014,August,,4,5.4,689,2.1375,1.2727272727272727,351.0,10023.300000000001,9737.1
Westminster-Branson,2014,August,,16,6.3,599,1.7,1.7027027027027029,0.0,1153.8,753.3000000000001
Clanton Park,2014,August,,9,8.1,681,0.6,5.882352941176471,169.20000000000002,5080.5,38919.6
Lansing-Westgate,2014,August,,8,7.2,655,1.1571428571428573,1.6666666666666665,81.0,3621.6,50016.6
Willowdale West,2014,August,,12,7.2,699,3.2142857142857144,0.0,115.2,456.3,53330.4
Newtonbrook West,2014,August,,15,5.4,609,1.2857142857142858,0.4117647058823529,148.5,18624.600000000002,47198.700000000004
Newtonbrook East,2014,August,,13,5.4,529,0.9,0.75,35.1,18486.0,32031.0
Willowdale East,2014,August,,9,9.0,658,2.442857142857143,2.5806451612903225,135.0,18308.7,7976.7
Bayview Woods-Steeles,2014,August,,6,6.3,642,2.9000000000000004,0.30303030303030304,66.60000000000001,10926.9,30974.4
Bayview Village,2014,August,,15,4.5,736,1.4625000000000001,2.8571428571428568,164.7,5307.3,3191.4
St.Andrew-Windfields,2014,August,,2,4.5,543,1.2,1.6,167.4,4883.400000000001,11829.6
Don Valley Village,2014,August,,9,4.5,761,3.857142857142857,6.0,378.00000000000006,2354.4,49123.8
Henry Farm,2014,August,,17,5.4,781,3.342857142857143,2.5,226.8,4606.2,54072.9
Pleasant View,2014,August,,1,4.5,711,0.7875,0.23076923076923078,180.9,7736.400000000001,26485.2
Parkwoods-Donalda,2014,August,,7,9.0,640,3.0,0.37037037037037035,238.5,4460.400000000001,20924.100000000002
Tam O'Shanter-Sullivan,2014,August,,11,5.4,617,1.9000000000000001,1.8461538461538463,291.6,15193.800000000001,26102.7
Bridle Path-Sunnybrook-York Mills,2014,August,,9,8.1,692,1.5,0.2962962962962963,345.6,10082.7,14888.7
Leaside-Bennington,2014,August,,9,5.4,509,3.2625,0.5333333333333333,157.5,12509.1,30572.100000000002
Banbury-Don Mills,2014,August,,17,3.6,634,2.9571428571428573,1.8181818181818183,162.0,1671.3,14615.1
Thorncliffe Park,2014,August,,2,6.3,800,0.09999999999999999,2.5200000000000005,333.00000000000006,7101.900000000001,40824.0
Flemingdon Park,2014,August,,18,7.2,639,0.5625,0.0,238.5,3675.6,3537.0
Victoria Village,2014,August,,4,4.5,794,2.25,1.0,259.20000000000005,1107.0,14409.9
O'Connor-Parkview,2014,August,,14,3.6,585,0.9,0.19444444444444445,0.0,17428.5,23094.9
The Beaches,2014,August,,10,6.3,501,1.8,0.0,167.4,13303.800000000001,53936.1
East End-Danforth,2014,August,,14,6.3,776,3.0857142857142854,1.129032258064516,189.0,7273.8,53736.3
Woodbine-Lumsden,2014,August,,10,9.0,575,2.9571428571428573,0.2777777777777778,165.6,3492.9,55026.9
Crescent Town,2014,August,,3,3.6,550,0.45,0.4,0.0,2049.3,27076.5
Birchcliffe-Cliffside,2014,August,,16,6.3,526,1.8,1.0588235294117647,320.40000000000003,3239.1,50049.0
Oakridge,2014,August,,18,5.4,523,0.9,0.8888888888888888,0.0,5527.8,36383.4
Clairlea-Birchmount,2014,August,,1,8.1,632,0.12857142857142856,0.2,0.0,13663.800000000001,22343.4
Wexford/Maryvale,2014,August,,5,8.1,525,1.575,1.7027027027027029,0.0,9711.0,2566.8
Dorset Park,2014,August,,8,9.0,543,2.5,2.1818181818181817,72.0,2385.9,232.20000000000002
Ionview,2014,August,,1,9.0,559,2.3,1.5,0.0,9504.0,52753.5
Kennedy Park,2014,August,,13,7.2,785,2.8285714285714287,3.3333333333333335,93.60000000000001,17326.8,32718.600000000002
Cliffcrest,2014,August,,13,3.6,551,2.442857142857143,2.4615384615384617,140.4,9747.9,11104.2
Eglinton East,2014,August,,13,7.2,596,0.5,1.5,0.0,1025.1000000000001,15188.4
Bendale,2014,August,,15,9.0,645,1.4625000000000001,0.18181818181818182,205.20000000000002,6126.3,9150.300000000001
Scarborough Village,2014,August,,17,9.0,705,2.0,1.09375,145.8,12509.1,51422.4
Woburn,2014,August,,17,6.3,551,3.857142857142857,1.6153846153846154,75.60000000000001,6897.6,16728.3
Guildwood,2014,August,,8,4.5,730,1.125,0.20689655172413793,54.9,9327.6,31855.5
Morningside,2014,August,,18,5.4,603,0.6,2.25,51.300000000000004,15308.1,27999.0
West Hill,2014,August,,11,3.6,710,1.8,4.5,113.4,17048.7,23401.8
Rouge,2014,August,,5,8.1,669,1.9285714285714286,1.0588235294117647,0.0,8577.9,54421.200000000004
Centennial Scarborough,2014,August,,3,6.3,677,2.8285714285714287,0.7272727272727273,110.69999999999999,16487.100000000002,34086.6
Highland Creek,2014,August,,7,7.2,786,0.6428571428571429,1.4705882352941178,67.5,17859.600000000002,7629.3
Malvern,2014,August,,4,3.6,546,0.7714285714285714,1.411764705882353,40.5,11778.300000000001,35160.3
Hillcrest Village,2014,August,,12,9.0,696,1.0,0.3888888888888889,0.0,9926.1,43933.5
Steeles,2014,August,,16,5.4,643,1.1571428571428573,0.3333333333333333,261.0,15138.0,52425.0
L'Amoreaux,2014,August,,9,3.6,609,1.4142857142857144,0.0,78.3,12405.6,41933.700000000004
Agincourt South-Malvern West,2014,August,,8,7.2,772,1.8,0.0,191.7,4934.7,35967.6
Milliken,2014,August,,13,7.2,562,0.6428571428571429,0.5142857142857142,81.0,15240.6,26984.7
Agincourt North,2014,August,,8,8.1,662,1.6714285714285715,0.2647058823529412,27.0,5699.7,30522.600000000002
Trinity-Bellwoods,2014,September,,14,8.56,581,2.3777777777777778,2.0833333333333335,197.736,16247.735999999999,36539.216
West Humber-Clairville,2014,September,,9,3.424,594,2.201142857142857,0.6363636363636364,80.464,5326.032,34897.407999999996
Mount Olive-Silverstone-Jamestown,2014,September,,16,6.848,701,2.3777777777777778,0.9230769230769231,171.2,1124.7839999999999,32322.559999999998
Humber Summit,2014,September,,16,7.704,537,0.47555555555555556,0.72,0.0,1136.768,1897.752
Thistletown-Beaumond Heights,2014,September,,13,4.28,503,1.6168888888888888,0.0,225.984,17297.192,11379.664
Humbermede,2014,September,,6,8.56,605,2.033,3.9130434782608696,114.704,11628.76,18508.432
Rexdale-Kipling,2014,September,,6,5.136,672,2.1875555555555555,0.0,0.0,13416.944,48607.104
Elms-Old Rexdale,2014,September,,12,3.424,596,0.9782857142857142,1.4545454545454546,146.376,9357.792,8691.824
Pelmo Park-Humberlea,2014,September,,14,5.136,706,1.712,0.5,60.775999999999996,15030.503999999999,19346.456
Downsview-Roding-CFB,2014,September,,9,6.848,534,3.21,0.2,235.39999999999998,5344.864,48766.32
Kingsview Village-The Westway,2014,September,,18,4.28,531,2.3777777777777778,0.6666666666666666,179.76,16936.816,7222.072
Weston,2014,September,,1,7.704,539,1.9973333333333334,0.02631578947368421,344.11199999999997,1968.8,50470.616
Rustic,2014,September,,5,8.56,768,0.3804444444444444,1.92,75.328,4884.336,11430.168
Humber Heights-Westmount,2014,September,,12,5.136,562,1.284,0.6666666666666666,143.808,14587.952,49448.551999999996
Brookhaven-Amesbury,2014,September,,14,5.992,538,1.2228571428571429,0.09090909090909091,62.488,15486.752,41969.68
Mount Dennis,2014,September,,17,5.992,699,2.568,2.3225806451612905,359.52,3149.224,3060.2
Willowridge-Martingrove-Richview,2014,September,,12,5.992,737,2.472888888888889,3.0,231.11999999999998,15491.032,33105.8
Princess-Rosethorn,2014,September,,4,7.704,691,2.663111111111111,1.08,0.0,7855.512,8788.552
Eringate-Centennial-West Deane,2014,September,,3,3.424,708,0.321,3.5,89.024,350.104,50221.52
Edenbridge-Humber Valley,2014,September,,12,3.424,601,2.354,0.64,57.352,3464.232,14208.744
Rockcliffe-Smythe,2014,September,,2,5.136,762,2.663111111111111,1.4814814814814814,246.52800000000002,3103.8559999999998,26638.72
Markland Woods,2014,September,,10,8.56,548,1.712,0.9473684210526315,205.44,6044.215999999999,37939.632
Etobicoke West Mall,2014,September,,6,7.704,622,0.9511111111111111,0.30434782608695654,73.616,6758.976,49296.184
Islington-City Centre West,2014,September,,8,4.28,609,3.21,2.6923076923076925,231.11999999999998,6464.512,21386.304
Alderwood,2014,September,,2,5.136,515,3.5462857142857147,0.5,98.44,2020.1599999999999,46717.912
Long Branch,2014,September,,11,8.56,729,0.4891428571428571,0.14285714285714285,18.832,17125.136,40602.648
New Toronto,2014,September,,4,3.424,680,2.461,0.17391304347826086,287.616,17115.72,31820.944
Mimico,2014,September,,12,4.28,709,0.321,2.9473684210526314,111.28,6118.688,42175.976
Stonegate-Queensway,2014,September,,4,4.28,754,1.712,1.894736842105263,89.024,7890.608,31714.8
Kingsway South,2014,September,,6,5.136,588,0.4891428571428571,2.25,160.928,531.576,19908.847999999998
Lambton Baby Point,2014,September,,16,6.848,790,2.461,1.6666666666666665,177.192,17681.536,21041.336
High Park-Swansea,2014,September,,8,3.424,539,3.1029999999999998,1.076923076923077,17.976,16879.464,389.48
Runnymede-Bloor West Village,2014,September,,8,4.28,602,0.535,3.076923076923077,154.07999999999998,15352.36,44862.104
High Park North,2014,September,,5,3.424,756,0.0951111111111111,2.142857142857143,24.823999999999998,12345.232,38053.479999999996
Junction Area,2014,September,,1,7.704,678,0.6114285714285714,3.8461538461538463,138.672,7050.872,51051.84
Roncesvalles,2014,September,,8,5.992,796,1.712,2.5,287.616,16657.76,25626.072
South Parkdale,2014,September,,4,4.28,736,0.856,1.12,23.968,13660.047999999999,44385.312
Dufferin Grove,2014,September,,14,8.56,721,1.07,1.8181818181818183,38.519999999999996,16415.512,1260.888
Little Portugal,2014,September,,6,3.424,594,0.3668571428571428,3.8571428571428577,41.088,5168.528,49577.808
Dovercourt-Wallace Emerson-Juncti,2014,September,,17,4.28,682,0.7337142857142857,0.5263157894736842,0.0,8675.56,5578.552
Niagara,2014,September,,12,7.704,619,1.605,0.30000000000000004,249.952,9985.24,7019.2
Weston-Pellam Park,2014,September,,6,6.848,794,0.642,0.42105263157894735,37.664,3803.208,35443.536
Palmerston-Little Italy,2014,September,,2,3.424,738,1.4674285714285713,1.3636363636363635,82.176,4369.024,18184.007999999998
University,2014,September,,18,5.992,737,2.3777777777777778,0.20689655172413793,119.84,3103.0,45490.407999999996
Kensington-Chinatown,2014,September,,11,3.424,736,1.5217777777777777,0.4444444444444444,65.91199999999999,3221.128,33282.136
Waterfront Communities-The Island,2014,September,,6,7.704,797,2.4457142857142857,0.2702702702702703,0.0,16392.4,32125.68
Annex,2014,September,,13,8.56,616,1.712,2.727272727272727,303.88,10628.952,47716.008
Wychwood,2014,September,,17,7.704,527,0.749,0.8648648648648649,84.744,4070.2799999999997,14373.096
Corsa Italia-Davenport,2014,September,,3,7.704,622,1.819,0.875,174.624,17144.824,19485.128
Oakwood-Vaughan,2014,September,,14,7.704,513,1.712,0.3448275862068966,0.0,8325.456,32673.52
Humewood-Cedarvale,2014,September,,12,4.28,685,2.996,2.6666666666666665,85.6,12571.216,36343.192
Casa Loma,2014,September,,7,7.704,564,1.8342857142857143,2.5,332.128,14440.72,22282.536
Forest Hill South,2014,September,,12,5.136,510,0.321,2.258064516129032,126.688,10330.208,33688.736
Yonge-St.Clair,2014,September,,6,3.424,615,0.1902222222222222,1.4,102.72,12075.592,52041.376
Bay Street Corridor,2014,September,,10,5.136,670,2.6902857142857144,1.9444444444444444,33.384,14392.784,41870.384
Rosedale-Moore Park,2014,September,,1,6.848,575,2.2826666666666666,0.945945945945946,123.264,12428.264,29352.239999999998
Church-Yonge Corridor,2014,September,,10,7.704,738,1.712,0.4,167.776,2080.08,35573.648
Caledonia-Fairbanks,2014,September,,11,6.848,580,2.247,0.0,73.616,8637.896,13139.6
North St.James Town,2014,September,,5,8.56,610,0.4891428571428571,0.2272727272727273,162.64,288.472,22559.024
Cabbagetown-South St.James Town,2014,September,,13,5.136,645,2.1875555555555555,0.25806451612903225,106.14399999999999,3040.5119999999997,51528.632
Moss Park,2014,September,,10,8.56,642,3.1029999999999998,1.6842105263157894,313.296,13279.128,48070.392
Regent Park,2014,September,,18,5.136,581,0.214,0.9142857142857143,380.064,12598.608,25787.0
Playter Estates-Danforth,2014,September,,8,7.704,567,0.642,1.4,159.21599999999998,15278.744,44181.584
South Riverdale,2014,September,,5,5.136,559,2.782,2.413793103448276,210.57599999999996,444.264,30094.392
North Riverdale,2014,September,,17,7.704,683,0.9511111111111111,2.5714285714285716,58.208,13654.912,17720.912
Blake-Jones,2014,September,,9,7.704,572,3.5462857142857147,3.333333333333333,333.84000000000003,15871.096,5393.656
Danforth Village - Toronto,2014,September,,14,6.848,514,2.3777777777777778,0.0,0.0,12715.88,41778.792
Broadview North,2014,September,,8,4.28,597,1.177,2.571428571428571,254.232,12851.128,36497.272
Old East York,2014,September,,15,5.992,727,1.9022222222222223,0.75,133.536,9129.24,31642.896
Danforth Village - East York,2014,September,,12,7.704,679,2.568,3.3333333333333335,335.552,1700.016,16181.824
Greenwood-Coxwell,2014,September,,10,7.704,704,3.21,1.7999999999999998,192.60000000000002,4621.544,33219.648
Woodbine Corridor,2014,September,,10,7.704,652,0.535,0.38095238095238093,318.43199999999996,6470.504,8946.056
Maple Leaf,2014,September,,16,7.704,649,1.5897142857142856,0.9655172413793104,154.07999999999998,17221.007999999998,26061.775999999998
Beechborough-Greenbrook,2014,September,,1,4.28,546,0.856,1.4848484848484849,0.0,9507.592,22434.904
Keelesdale-Eglinton West,2014,September,,11,7.704,799,2.3777777777777778,1.0344827586206897,151.512,1432.944,40159.24
Briar Hill-Belgravia,2014,September,,10,5.136,631,0.321,4.0,0.0,3290.464,39725.248
Yorkdale-Glen Park,2014,September,,18,8.56,671,1.712,0.0,0.0,2126.304,7032.896
Forest Hill North,2014,September,,14,5.136,642,1.391,0.23076923076923078,169.488,4278.288,38996.792
Englemount-Lawrence,2014,September,,13,5.136,566,1.8342857142857143,0.0,41.944,481.928,600.056
Bedford Park-Nortown,2014,September,,6,5.136,568,2.996,0.09090909090909091,508.464,3344.392,48984.6
Lawrence Park South,2014,September,,15,4.28,658,2.663111111111111,0.7741935483870968,97.584,6148.648,4082.264
Yonge-Eglinton,2014,September,,6,3.424,653,1.4266666666666667,1.3333333333333333,150.656,17937.48,6601.472
Mount Pleasant West,2014,September,,17,5.992,703,1.6168888888888888,0.6666666666666666,147.232,3878.536,40718.208
Lawrence Park North,2014,September,,4,5.136,675,0.5706666666666667,0.875,350.96,6378.056,9855.984
Mount Pleasant East,2014,September,,8,6.848,535,2.568,0.47058823529411764,301.312,16787.016,15741.84
Black Creek,2014,September,,17,4.28,505,1.0462222222222224,1.7999999999999998,65.056,17301.471999999998,52974.416
Glenfield-Jane Heights,2014,September,,6,4.28,516,1.284,0.2647058823529412,94.16,2284.6639999999998,8821.08
York University Heights,2014,September,,3,4.28,689,2.996,0.30303030303030304,121.55199999999999,7983.912,52545.56
Bathurst Manor,2014,September,,6,3.424,744,0.856,1.5,263.64799999999997,9169.472,13244.032
Westminster-Branson,2014,September,,14,5.136,587,2.247,0.0,65.91199999999999,11423.32,558.112
Clanton Park,2014,September,,17,5.136,607,1.712,3.043478260869565,467.376,10270.288,4624.112
Lansing-Westgate,2014,September,,5,6.848,508,1.712,0.29411764705882354,119.84,11818.792,10563.896
Willowdale West,2014,September,,12,5.992,659,2.568,0.6956521739130435,143.808,1581.888,11404.488
Newtonbrook West,2014,September,,5,6.848,597,0.642,1.5555555555555554,218.28000000000003,4682.32,44156.76
Newtonbrook East,2014,September,,18,5.992,695,3.1794285714285713,3.0,145.51999999999998,14574.256,47425.824
Willowdale East,2014,September,,8,6.848,585,1.9973333333333334,1.7142857142857142,29.104,13583.008,52036.24
Bayview Woods-Steeles,2014,September,,15,3.424,716,1.391,0.46153846153846156,498.192,8679.84,29894.944
Bayview Village,2014,September,,5,6.848,638,1.8342857142857143,0.8400000000000001,208.00799999999998,6795.784,46080.191999999995
St.Andrew-Windfields,2014,September,,6,4.28,604,0.6114285714285714,0.0,166.92000000000002,4407.544,17677.256
Don Valley Village,2014,September,,13,7.704,705,1.8342857142857143,0.47368421052631576,214.0,7380.432,37818.936
Henry Farm,2014,September,,10,7.704,713,2.568,1.7999999999999998,184.896,2595.392,33245.328
Pleasant View,2014,September,,17,4.28,747,1.8342857142857143,0.14285714285714285,0.0,1309.68,27240.488
Parkwoods-Donalda,2014,September,,5,6.848,640,1.177,7.2727272727272725,130.968,15408.856,39420.512
Tam O'Shanter-Sullivan,2014,September,,17,8.56,682,2.6902857142857144,0.9142857142857143,210.57599999999996,5986.008,41955.984
Bridle Path-Sunnybrook-York Mills,2014,September,,4,3.424,680,2.201142857142857,0.38095238095238093,136.104,4359.608,9480.199999999999
Leaside-Bennington,2014,September,,18,7.704,652,2.568,1.8181818181818183,133.536,6257.36,43823.776
Banbury-Don Mills,2014,September,,12,7.704,639,1.2228571428571429,2.25,273.92,3743.288,46229.992
Thorncliffe Park,2014,September,,14,6.848,693,0.9782857142857142,2.4705882352941178,269.64,1521.112,9485.336
Flemingdon Park,2014,September,,6,6.848,545,1.1005714285714285,0.6,231.11999999999998,7193.824,47768.224
Victoria Village,2014,September,,11,5.992,695,1.4266666666666667,2.0869565217391304,38.519999999999996,240.536,8442.728
O'Connor-Parkview,2014,September,,14,3.424,749,3.21,1.8064516129032258,154.07999999999998,11157.96,51261.56
The Beaches,2014,September,,2,7.704,741,0.2853333333333333,1.8846153846153846,102.72,4383.576,40173.792
East End-Danforth,2014,September,,5,3.424,743,1.712,1.3714285714285714,23.968,2395.0879999999997,42086.096
Woodbine-Lumsden,2014,September,,4,3.424,751,1.5897142857142856,1.8461538461538463,0.0,17304.896,14382.512
Crescent Town,2014,September,,5,7.704,707,3.6685714285714286,0.5,191.744,16276.84,47991.64
Birchcliffe-Cliffside,2014,September,,15,5.992,684,2.568,0.11538461538461539,34.24,16624.376,13387.84
Oakridge,2014,September,,5,4.28,548,0.856,0.7368421052631579,78.752,17145.68,27014.504
Clairlea-Birchmount,2014,September,,7,3.424,518,0.856,3.2,278.2,11627.904,4335.64
Wexford/Maryvale,2014,September,,5,7.704,670,3.424,4.923076923076923,23.112,7644.936,39186.824
Dorset Park,2014,September,,16,5.136,563,1.712,0.7272727272727273,0.0,15124.663999999999,39989.752
Ionview,2014,September,,13,6.848,525,0.856,1.125,23.112,9794.351999999999,6024.528
Kennedy Park,2014,September,,12,7.704,582,1.498,0.5217391304347826,169.488,12755.256,18533.256
Cliffcrest,2014,September,,12,7.704,528,3.3017142857142856,5.0,56.496,9105.271999999999,30696.16
Eglinton East,2014,September,,9,8.56,690,1.712,0.11428571428571428,111.28,1674.336,24077.568
Bendale,2014,September,,16,6.848,669,2.201142857142857,0.0,467.376,5238.72,5266.112
Scarborough Village,2014,September,,4,6.848,797,2.568,1.0,214.0,7386.424,9901.351999999999
Woburn,2014,September,,6,6.848,690,1.8342857142857143,2.6666666666666665,208.864,11220.448,17828.768
Guildwood,2014,September,,16,6.848,593,1.8071111111111111,2.2222222222222223,0.0,13083.104,11674.128
Morningside,2014,September,,4,6.848,786,0.856,0.0,136.104,12131.232,40296.2
West Hill,2014,September,,2,4.28,602,0.6114285714285714,1.3636363636363635,126.688,16459.168,11959.176
Rouge,2014,September,,3,5.136,689,2.568,0.21052631578947367,164.352,1559.632,51398.52
Centennial Scarborough,2014,September,,13,5.992,653,3.3017142857142856,4.846153846153846,243.95999999999998,8320.32,27946.688
Highland Creek,2014,September,,13,5.136,542,2.663111111111111,0.24242424242424243,267.072,17323.728,49289.335999999996
Malvern,2014,September,,8,8.56,734,0.107,0.72,226.84,2830.792,10896.024
Hillcrest Village,2014,September,,4,6.848,530,0.856,0.8181818181818182,70.192,404.888,26293.752
Steeles,2014,September,,9,5.992,718,1.712,7.363636363636364,441.696,1313.96,25633.775999999998
L'Amoreaux,2014,September,,10,6.848,772,1.4266666666666667,0.8620689655172414,132.67999999999998,12459.936,49327.0
Agincourt South-Malvern West,2014,September,,14,7.704,675,0.5706666666666667,0.0,164.352,10280.56,26481.216
Milliken,2014,September,,2,3.424,629,0.3668571428571428,0.0,0.0,17967.44,18922.736
